x;y
-126;-107
-126;-107
-122;-107
-119;-107
-115;-107
-111;-107
-104;-107
-94;-107
-90;-107
-85;-107
-80;-107
-76;-107
-69;-107
-62;-107
-59;-107
-56;-107
-53;-107
-49;-107
-46;-107
-40;-107
-36;-107
-30;-107
-27;-107
-20;-107
-17;-107
-13;-107
-3;-107
0;-107
5;-107
10;-107
18;-107
22;-107
26;-107
29;-107
33;-107
40;-107
43;-107
50;-107
56;-107
59;-107
61;-107
64;-107
66;-107
69;-107
73;-107
76;-107
78;-107
79;-107
81;-107
83;-107
85;-107
87;-107
91;-107
96;-107
98;-107
100;-107
102;-107
104;-107
108;-107
109;-107
111;-107
113;-107
115;-107
116;-107
118;-107
