x;y
104;-87
104;-87
102;-87
101;-87
97;-87
96;-87
94;-87
92;-87
91;-87
87;-87
85;-87
84;-87
83;-87
83;-87
83;-87
83;-85
83;-78
83;-74
83;-70
83;-67
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
83;-64
81;-64
79;-64
75;-64
75;-64
71;-64
69;-64
68;-64
64;-64
63;-62
61;-60
60;-57
60;-52
60;-50
60;-47
60;-44
60;-37
60;-34
60;-30
60;-28
60;-28
58;-28
56;-28
54;-28
51;-28
49;-28
45;-28
42;-28
34;-28
30;-28
27;-28
27;-28
27;-28
27;-28
27;-25
27;-22
27;-16
27;-12
27;-9
27;-9
25;-9
22;-9
19;-9
16;-9
11;-9
8;-9
6;-9
3;-9
-1;-7
-3;-5
-5;-3
-5;-1
-5;2
-5;4
-5;6
-5;12
-5;14
-5;17
-5;19
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-5;22
-6;22
-8;22
-11;22
-13;22
-15;22
-18;22
-20;22
-22;22
-24;22
-26;24
-27;31
-27;35
-27;38
-27;42
-27;44
-27;44
-27;44
-27;44
-27;44
-27;44
-29;44
-30;44
-32;44
-35;44
-37;44
-40;44
-42;44
-43;44
-45;45
-47;48
-47;51
-47;58
-47;61
-47;65
-48;65
-50;65
-51;65
-53;65
-54;65
-56;65
-56;65
-56;65
-56;65
-56;65
-56;65
-56;65
-56;65
-56;65
-56;65
-57;65
-59;65
-63;65
-65;65
-67;65
-69;65
-73;65
-75;65
-77;65
-80;65
-80;70
-80;75
-80;80
-80;84
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-80;94
-83;94
-85;94
-87;94
-90;94
-92;94
-95;94
-97;94
-99;94
-101;94
-105;95
-105;97
-105;99
-105;101
-105;105
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-105;107
-107;107
-108;107
-112;107
-113;107
-115;107
-118;107
-120;107
-123;107
-124;107
-126;110
-126;115
-126;124
-126;130
